fucI	fucR	fucP	fucK	fucO	fucU	fucA	crp	hofM	glpE	hofC	sohB	hofN	yhfA	ilvN	dksA	speC	hofP	azuC	trxA	hofO	ompA	glgC	glpG	mpl	ivbL	sfsA	yeiA	ppdD	ubiG	spf	hofB	glgS	ilvB	glgP	cpdB	agp	cyaA	cstA	cyaR	ykgR	glgA	xseA	yeiT	grpE	ychH	gntP	uxuR	uidB	uxuA	uidA	uxuB	exuR	uxaB	exuT	uxaA	uxaC	uidC	uidR	uhpT	uhpA	lsrF	lsrR	lsrK	lsrB	lsrG	lsrD	lsrA	tam	lsrC	murP	malM	malT	malK	lamB	malG	malS	malE	malF	dgsA	ynfK	ptsH	crr	ptsI	manX	manZ	manY	fruR	nagC	nagD	pgk	gapA	fbaA	epd	nagB	nagE	chbB	chbR	chbC	chbA	chbG	chbF	nanM	nanC	nagA	acnB	acnA	mtlD	mtlR	mtlA	galP	ptsG	aceK	aceB	iclR	aceA	nanR	nanA	nanE	nanT	nanK	yhcH	fimB	cysG	nirC	nirB	nirD	glmU	fruB	pck	fruA	ppsA	pfkA	eno	glmS	fruK	glk	malZ	yahA	pykF	galS	mglB	galR	mglC	mglA	galM	galE	galK	hupB	galT	hupA	pgm	seqA	tyrP	mtr	prpD	prpR	prpC	prpB	prpE	tnaC	rhaB	rhaS	rhaA	rhaD	rhaR	rhaT	entE	araA	agaV	ascF	ascG	ascB	htpG	gntT	icd	aldB	entA	putP	gntX	dsdX	dadA	aroA	ugpC	melB	melR	melA	putA	mhpC	kbaZ	agaR	agaC	agaS	agaD	kbaY	agaI	agaB	glpF	cirA	ugpQ
0.2209598	0.3722826	0.3486132	0.2525732	0.1662640	0.2441194	0.4193476	0.1535897	0.6043135	0.1682744	0.1020621	0.4202190	0.4161586	0.0696874	0.6055697	0.3577846	0.6494438	0.7559967	0.6803016	0.2436330	0.5538795	0.7282664	0.7254414	0.0078144	0.2258780	0.3332996	0.2723745	0.3224857	0.1334021	0.1493278	0.4264477	0.4459782	0.1123193	0.3541962	0.2078232	0.0029533	0.3344281	0.5771250	0.5872895	0.5617872	0.4633541	0.1797907	0.6710831	0.7938919	0.0302744	0.1075007	0.3072470	0.3557218	0.0964043	0.2747428	0.2997903	0.1396398	0.5959513	0.0735103	0.2312146	0.0873504	0.3024623	0.5985309	0.7760144	0.0007984	0.6425303	0.4461756	0.7169347	0.6036320	0.1651896	0.0275256	0.0179273	0.1056020	0.1856000	0.1949134	0.6690067	0.6178921	0.6772209	0.4649142	0.6849957	0.7761942	0.6849085	0.7034520	0.7073067	0.2562731	0.0717485	0.6638673	0.1413181	0.0207989	0.3418761	0.1467241	0.0391419	0.7195945	0.1727968	0.1705018	0.4907997	0.0598120	0.0637387	0.7256631	0.0646823	0.2209869	0.0073610	0.6100135	0.4032559	0.2403882	0.8818728	0.0481382	0.3048735	0.1660542	0.6671963	0.3536726	0.5384377	0.3985328	0.1222800	0.1160463	0.1776498	0.0398916	0.5485125	0.5390543	0.6424680	0.3509467	0.6504052	0.6505309	0.1435744	0.0256759	0.4479495	0.1926354	0.1214717	0.3723401	0.0294953	0.1619361	0.3044239	0.0177740	0.0816935	0.6333180	0.0271797	0.4385100	0.0099020	0.1629784	0.0196685	0.0083081	0.1050542	0.4844128	0.3574153	0.0760907	0.0000749	0.3781042	0.6828612	0.6527506	0.4555458	0.4071883	0.3248799	0.5222330	0.4788511	0.0081766	0.2963811	0.0454789	0.0682737	0.1853996	0.6663388	0.5357945	0.3465027	0.1203077	0.0613652	0.3381595	0.0399978	0.0108042	0.0556256	0.0005130	0.3884628	0.7133916	0.6165829	0.5782792	0.2693310	0.2211779	0.0374009	0.8270176	0.4395307	0.1629239	0.0220112	0.6985842	0.3744621	0.4967335	0.6887074	0.3105399	0.2745089	0.1048872	0.5806504	0.2207212	0.2301412	0.2827662	0.4636946	0.7790998	0.3448062	0.3804493	0.4202301	0.5175438	0.4075648	0.3270953	0.4908735	0.0158468	0.1841586	0.0830582	0.1693065	0.2282245
0.6238235	0.7411400	0.6410365	0.6821580	0.6467015	0.6755908	0.7670102	0.5247894	0.5995780	0.6613119	0.4410592	0.0331556	0.7586520	0.0324584	0.6651730	0.6440266	0.1150733	0.6589702	0.3021900	0.1488149	0.6514009	0.6147855	0.8264386	0.3969140	0.7610833	0.4500638	0.5540904	0.8143706	0.7856623	0.4214655	0.0539253	0.7168286	0.6237859	0.6114846	0.3970023	0.5482629	0.6927322	0.4194318	0.7547833	0.5247091	0.6301466	0.6673295	0.2168016	0.9970496	0.5720435	0.3674118	0.5140706	0.6464676	0.1616820	0.3836908	0.4815790	0.3037800	0.3549586	0.3326717	0.7568906	0.3828083	0.7994114	0.5104342	0.6605870	0.4806490	0.6297498	0.1917236	0.6168773	0.8146215	0.4417629	0.3545267	0.4249673	0.4754490	0.2916588	0.8095694	0.6448079	0.5871257	0.5404209	0.7185396	0.6380432	0.7034038	0.5968776	0.6495561	0.6607996	0.7050385	0.0040271	0.3209006	0.2220293	0.0711220	0.0528021	0.0229584	0.0203653	0.7039935	0.5401360	0.0086011	0.7464764	0.2810474	0.4952294	0.7616024	0.2656274	0.7561228	0.0279735	0.5098822	0.2517266	0.4409163	0.6976768	0.0616879	0.4790596	0.5140202	0.7361007	0.2724022	0.7315414	0.1446478	0.5630628	0.1483393	0.2670731	0.2598418	0.5624837	0.1881502	0.4433503	0.5574314	0.5934914	0.3737647	0.3323962	0.0518478	0.7249678	0.3324616	0.4247922	0.0837876	0.0569226	0.0665968	0.0111298	0.5854313	0.0886274	0.4671945	0.0326178	0.4266568	0.0238072	0.2524597	0.0049086	0.0073608	0.0902711	0.3539412	0.2935490	0.1138277	0.6143181	0.4695647	0.0192743	0.3741797	0.1680517	0.0394959	0.2222074	0.0012313	0.5242826	0.1984969	0.6239299	0.0137182	0.1968167	0.0380580	0.4231295	0.7581895	0.5848972	0.5291359	0.7720310	0.5447164	0.6667006	0.7352100	0.7326366	0.6017868	0.5465418	0.7064411	0.7003017	0.6987872	0.7039222	0.2855183	0.2521113	0.7992901	0.2606845	0.1539082	0.4594874	0.5833614	0.6373725	0.5889107	0.3465190	0.4994968	0.5046502	0.4124649	0.1961248	0.6002887	0.5428892	0.5612644	0.6224449	0.5389414	0.5492683	0.6409413	0.4829130	0.4423870	0.3071512	0.2647932	0.4832885	0.0335223	0.2569606	0.5178746	0.3526520	0.5774708
0.0646058	0.1157031	0.2056731	0.0772215	0.0044894	0.0012097	0.1020756	0.2093812	0.7351454	0.3679773	0.0768136	0.6220950	0.1866010	0.1598974	0.5335324	0.1899895	0.6617676	0.7569028	0.5188017	0.3325168	0.2433442	0.8591106	0.7644855	0.2172186	0.1194745	0.2516011	0.1946590	0.4059295	0.0585221	0.0883510	0.4224165	0.4150179	0.0180231	0.1868327	0.1882761	0.0029174	0.0728624	0.5452784	0.7713280	0.4391201	0.4526477	0.2035837	0.6371308	0.7736568	0.0734612	0.0556050	0.6184225	0.1979099	0.1585345	0.2364596	0.3829791	0.1315059	0.7243643	0.3814514	0.4278943	0.0512107	0.3740885	0.6282205	0.7008774	0.0017585	0.7522921	0.1322299	0.6302993	0.5797133	0.3472952	0.3576327	0.0137592	0.1486298	0.1705734	0.1361083	0.6951871	0.4832287	0.3106106	0.3785932	0.5953426	0.6422018	0.3755481	0.2950050	0.8940279	0.1429413	0.1398088	0.5239173	0.2350095	0.0185983	0.2175219	0.2698739	0.0891340	0.8291265	0.3712265	0.1365039	0.5960649	0.3072181	0.2508854	0.8488557	0.0790374	0.5541352	0.0008021	0.2484294	0.5081789	0.5059943	0.7026913	0.1459535	0.4391776	0.2288192	0.4793151	0.3716570	0.4587459	0.3777207	0.1971094	0.2213151	0.1025588	0.0713667	0.6846042	0.3302375	0.6047297	0.4490585	0.4945066	0.4947868	0.1729577	0.2023804	0.1720907	0.0579674	0.1074469	0.0923784	0.0357446	0.3223165	0.2333427	0.2717547	0.0555904	0.5367321	0.1137949	0.4983445	0.0098006	0.1758163	0.0172894	0.0023538	0.0771430	0.3245546	0.4507474	0.1202669	0.0887262	0.1079325	0.7141980	0.5792938	0.3462891	0.1960045	0.2668085	0.4143010	0.4358729	0.0369137	0.0878580	0.0627077	0.2652293	0.3404135	0.5699147	0.4967280	0.2262644	0.1034402	0.2319994	0.1306310	0.1710845	0.1262632	0.0618023	0.1637453	0.1513507	0.2152901	0.5347644	0.5781234	0.1159236	0.0984816	0.0362404	0.7912767	0.0694925	0.2649314	0.3881916	0.6878961	0.3112444	0.3685711	0.7029284	0.0108523	0.2181394	0.3221764	0.4474913	0.2877154	0.4844571	0.3414578	0.6417993	0.6866533	0.3562451	0.4521364	0.2175969	0.7226222	0.6445446	0.6773302	0.4836445	0.1480596	0.5385701	0.0446806	0.3096551	0.2158212
0.6865034	0.7905298	0.6431611	0.6492679	0.3387765	0.5829494	0.7217260	0.6374393	0.6552480	0.6201080	0.4256840	0.0828725	0.6528806	0.0369511	0.7303041	0.6011048	0.1222278	0.7170927	0.3092354	0.1644745	0.5122171	0.6459149	0.7062956	0.5302379	0.5829652	0.4128221	0.5903653	0.5341182	0.7498326	0.5065112	0.0776035	0.6290075	0.6964318	0.5056596	0.6535350	0.5426975	0.7893252	0.3205756	0.6110311	0.6147032	0.6492585	0.7160979	0.2096983	0.8063163	0.5934127	0.4891952	0.5592884	0.3464445	0.1620844	0.4337928	0.4900644	0.0614852	0.7278779	0.2638517	0.3473890	0.4035377	0.5590618	0.6082710	0.6867659	0.4377828	0.7350869	0.3127027	0.8769708	0.8285104	0.2770140	0.3307462	0.0917453	0.1681787	0.0287152	0.6534489	0.7888899	0.4592010	0.3539775	0.7549286	0.6392980	0.7504234	0.6429961	0.7234058	0.5293202	0.6874285	0.1342362	0.2841400	0.3495020	0.0556402	0.0215728	0.1760685	0.0564237	0.4525194	0.3720486	0.0614581	0.6114829	0.4441880	0.5286901	0.7601098	0.3997340	0.5570753	0.0457252	0.6151290	0.2822641	0.6425899	0.6119702	0.0172088	0.5283893	0.4108855	0.8437906	0.7187563	0.7372653	0.4075570	0.3883322	0.0942102	0.2908458	0.2296577	0.4218618	0.1409567	0.5265388	0.4432650	0.7639320	0.5365348	0.3992219	0.3210918	0.4598903	0.3159727	0.3892431	0.1120703	0.0227037	0.0367828	0.0458510	0.4374860	0.1694849	0.4608458	0.0665462	0.3239185	0.0195272	0.2048343	0.0174093	0.0010545	0.1288298	0.0942697	0.1723781	0.2119693	0.3205839	0.5556354	0.1257042	0.7139738	0.4393135	0.0080112	0.2452979	0.1529077	0.6612819	0.1358029	0.5926383	0.0062833	0.1125950	0.0305059	0.4622633	0.6048903	0.4984108	0.5128812	0.5105382	0.4591254	0.7411650	0.6656465	0.6047440	0.6479454	0.5885700	0.6297785	0.5898227	0.7447680	0.6296141	0.1897217	0.3779064	0.5823215	0.4839747	0.2707203	0.3167965	0.7539381	0.8019032	0.6282885	0.2568703	0.5157358	0.4461845	0.5228165	0.1245272	0.6558552	0.7739678	0.5975540	0.6998713	0.7168203	0.7652222	0.4253718	0.5206520	0.1834940	0.2572808	0.2146062	0.3928554	0.0059310	0.1291767	0.5418703	0.4927695	0.6559703
0.7764342	0.7472157	0.6485408	0.6835415	0.2684103	0.4428744	0.6378926	0.6512269	0.6076435	0.7494324	0.4420644	0.0016928	0.8119578	0.0556956	0.7021398	0.6609776	0.0670215	0.6507192	0.4576168	0.1113755	0.4324346	0.7396100	0.6740356	0.6036235	0.4470973	0.6531749	0.5499845	0.6372445	0.6866702	0.5843203	0.0435921	0.7050863	0.6947819	0.5731921	0.5785336	0.6300940	0.5902875	0.4155288	0.8036732	0.5862288	0.6709426	0.6629258	0.2349925	0.8849277	0.5155152	0.4052482	0.7935682	0.0956565	0.1850031	0.4577177	0.6041478	0.1116686	0.8365734	0.1266467	0.6431921	0.3733371	0.3627189	0.7697852	0.6829501	0.2740650	0.6013736	0.6379052	0.6205482	0.4091480	0.5595908	0.4680589	0.1586271	0.3410503	0.3488544	0.7400192	0.7185182	0.3985690	0.4324055	0.7650302	0.6038999	0.6423275	0.6564536	0.7371083	0.7226373	0.6217224	0.0209611	0.6620207	0.1926908	0.0106886	0.0618105	0.0310579	0.0213728	0.6968064	0.3898057	0.0439279	0.4276923	0.2298072	0.6349788	0.7767983	0.1750651	0.3555549	0.0882840	0.5903112	0.1973954	0.2751787	0.6198428	0.3566295	0.3486926	0.4654217	0.7354739	0.6441485	0.6200172	0.3162180	0.1315184	0.1963494	0.1960677	0.3078985	0.6835499	0.0680834	0.5523273	0.5292201	0.7892649	0.4852305	0.2854833	0.1198892	0.3680637	0.1163367	0.2896068	0.0727794	0.0366997	0.0676913	0.0890075	0.4266672	0.1151849	0.4842865	0.1140356	0.4630043	0.0871315	0.0885821	0.0006014	0.0015323	0.0542332	0.1777457	0.3250340	0.0654055	0.4969423	0.4236378	0.0362084	0.3112814	0.6300729	0.0847156	0.1326637	0.2414593	0.5096226	0.1349873	0.6495383	0.0094572	0.0642611	0.0175901	0.3459296	0.6726174	0.5573144	0.6870594	0.4645954	0.6276540	0.5464899	0.7825924	0.7151171	0.6990700	0.6001361	0.5682843	0.6497925	0.6302346	0.7787722	0.3031641	0.3856519	0.6652676	0.3937975	0.1829925	0.2544676	0.6898098	0.7487456	0.7318617	0.5736470	0.3822360	0.6063754	0.5740516	0.2382917	0.5754238	0.5447489	0.5122822	0.7641263	0.2885736	0.5458711	0.5023640	0.4213519	0.4508045	0.3430404	0.3611062	0.2800879	0.0537876	0.2196304	0.4709184	0.3139908	0.6613698
0.6011108	0.5805619	0.5623223	0.6998559	0.2882390	0.4733583	0.6214029	0.6212706	0.6937574	0.5903496	0.3608353	0.0056813	0.6764485	0.0475667	0.7237935	0.5903211	0.1314729	0.6306905	0.1943858	0.1551859	0.4758900	0.6206871	0.7555558	0.4285654	0.5185101	0.7363769	0.6283069	0.6592440	0.5851253	0.5512893	0.0484177	0.7416916	0.7572473	0.4148653	0.4046133	0.4784920	0.6384213	0.3433901	0.7011963	0.6494984	0.6747151	0.6033443	0.2165786	0.6398830	0.5634029	0.4625859	0.4766263	0.3680497	0.1877965	0.2140758	0.6052619	0.1412175	0.7511875	0.0575187	0.5598657	0.1618867	0.4335561	0.6320564	0.8535781	0.4718575	0.6630435	0.3918783	0.7653938	0.7139240	0.2684863	0.1459014	0.1492651	0.3462601	0.3743065	0.6541281	0.6637850	0.4560229	0.3894661	0.6527668	0.5606057	0.7146156	0.6784541	0.7019962	0.8262385	0.5393824	0.0409476	0.6373518	0.1706261	0.0331170	0.0589744	0.2432652	0.0439075	0.7088422	0.4289786	0.0141751	0.6252477	0.2999808	0.4489594	0.3258055	0.4247020	0.5796920	0.0203923	0.4401916	0.5816753	0.5764696	0.6413900	0.0808455	0.3605246	0.5109762	0.7654687	0.3565356	0.7894401	0.3897075	0.4587945	0.1618236	0.4452193	0.2764104	0.4059821	0.2325502	0.7189459	0.7304987	0.6183877	0.3865216	0.6645759	0.0785749	0.7421665	0.2966419	0.2382851	0.0684031	0.0989065	0.0371179	0.0879578	0.4798846	0.0986529	0.6495675	0.1353413	0.4291859	0.0568978	0.1214129	0.0075680	0.1509773	0.0343799	0.1192256	0.3407591	0.1425354	0.5692651	0.3467184	0.0388770	0.5239012	0.4884022	0.0454550	0.2737434	0.2535456	0.6427200	0.3496370	0.5307245	0.0002984	0.0005821	0.0286846	0.4720784	0.7654665	0.3172372	0.5003846	0.5811861	0.4226725	0.5955647	0.6886457	0.7409620	0.6529435	0.7611061	0.5995361	0.7189883	0.7418982	0.7624802	0.1173084	0.3434551	0.3957339	0.5168488	0.6519398	0.2892030	0.6426095	0.6912783	0.7269731	0.3146898	0.3434737	0.4809280	0.4159065	0.2298743	0.6293303	0.4663830	0.4817960	0.7028798	0.6576138	0.6138117	0.4356345	0.5591709	0.2093082	0.3332463	0.3070195	0.2218232	0.0732567	0.0944217	0.4878998	0.3657822	0.4908875
0.6763336	0.5933802	0.6493964	0.6192964	0.1245018	0.3978289	0.5863855	0.4361020	0.6966406	0.4434464	0.2425922	0.1426774	0.5623200	0.0533220	0.6700893	0.5165176	0.2287496	0.6304941	0.4727475	0.2796331	0.4627640	0.7180637	0.7276351	0.2019140	0.2966765	0.3760956	0.4522363	0.6753024	0.5027267	0.4837189	0.1611954	0.5740481	0.5153854	0.3028411	0.3659370	0.1869857	0.5488598	0.3939601	0.6348619	0.5088946	0.5826466	0.5699392	0.4194591	0.6926413	0.3166127	0.1894700	0.5087151	0.3978576	0.0235689	0.3836556	0.2303328	0.5185320	0.4271882	0.1494630	0.5763537	0.3173477	0.5875547	0.4868322	0.6006328	0.1214586	0.5657547	0.5854574	0.6990987	0.7621172	0.5163265	0.1011235	0.0263482	0.7131565	0.1231933	0.2797048	0.6214808	0.5004543	0.2951262	0.6435013	0.8036819	0.6808872	0.6385104	0.7278789	0.7966313	0.4847093	0.0123427	0.4127968	0.4284935	0.0029173	0.0555091	0.3808143	0.0588789	0.4321113	0.3524837	0.0770048	0.6428332	0.0851357	0.5459492	0.6407698	0.0613457	0.2249312	0.0546188	0.6104306	0.1871620	0.2603456	0.6889339	0.2765003	0.4763244	0.4628347	0.6544220	0.6227551	0.6300159	0.4071916	0.2615169	0.0148262	0.1611225	0.0802147	0.6082676	0.1657120	0.5042322	0.6853365	0.4051866	0.3989732	0.3195560	0.1828114	0.4449657	0.2077339	0.1035314	0.1855635	0.0369069	0.0723241	0.2070371	0.6288553	0.0692103	0.5530715	0.0691590	0.5131695	0.1164793	0.1492025	0.0137740	0.2124086	0.1111341	0.4124388	0.2737940	0.1674631	0.0234162	0.4927838	0.4424237	0.8053151	0.5087259	0.0435313	0.2061582	0.5238187	0.6486143	0.0030772	0.6563974	0.0176487	0.0048641	0.0071444	0.4565762	0.7725535	0.4837618	0.3355923	0.4613509	0.4399110	0.3638474	0.5703754	0.6316489	0.7928824	0.5164809	0.5155639	0.6581677	0.7459164	0.5759576	0.1090693	0.2843262	0.8096324	0.4571306	0.3628270	0.2100460	0.5685953	0.5338013	0.6489668	0.3626175	0.2106378	0.3784913	0.2198578	0.2102658	0.4361092	0.5447485	0.4370278	0.6803522	0.7768930	0.4006773	0.3512094	0.3962803	0.3756371	0.4045919	0.3589247	0.4241681	0.0360232	0.1174941	0.4112574	0.2779628	0.5751627
0.6465921	0.8365604	0.6594067	0.6661247	0.3159321	0.5153047	0.7112006	0.6548555	0.8243568	0.6826321	0.4356591	0.0351959	0.6436492	0.0230150	0.6493105	0.6578549	0.1213868	0.7278764	0.2923575	0.1127888	0.6850892	0.6079651	0.6993098	0.5357837	0.6731762	0.5946419	0.5239954	0.7215957	0.6335747	0.6308024	0.0606389	0.6974048	0.6030048	0.7214647	0.5555766	0.5361814	0.6403427	0.4450643	0.7983881	0.6582060	0.7256891	0.6933660	0.1321917	0.6931133	0.5718883	0.4373545	0.7305036	0.1903079	0.2686870	0.2339145	0.5002810	0.0612698	0.5979398	0.1639905	0.6213095	0.4665403	0.4963128	0.4455470	0.6743075	0.5377995	0.7662839	0.7285010	0.7023652	0.6345760	0.4173289	0.5839627	0.0494107	0.1814278	0.4172044	0.7143388	0.6485156	0.7779633	0.6328987	0.5318594	0.6877587	0.7842302	0.6942236	0.5686873	0.8014416	0.6492674	0.0017315	0.1212109	0.2040012	0.1758237	0.0310670	0.1868270	0.0199940	0.6842562	0.6030926	0.0264346	0.3794105	0.4771237	0.6944265	0.7416156	0.1921464	0.4474730	0.0848558	0.5475182	0.5641494	0.4322124	0.7147983	0.0109641	0.2886320	0.1423419	0.6424391	0.6033729	0.5481746	0.4397399	0.3083938	0.0418484	0.1946298	0.1900156	0.5345044	0.1760899	0.6034017	0.5295472	0.8300628	0.5576633	0.4614092	0.1403607	0.6446169	0.3220290	0.4202416	0.0081245	0.0317503	0.0214726	0.0322146	0.6662757	0.0505198	0.4431653	0.0340684	0.3670591	0.0485147	0.1423371	0.0000105	0.0511993	0.0162142	0.4931816	0.2712579	0.1806384	0.5860325	0.5629265	0.0421724	0.6863604	0.6302834	0.0474922	0.0975331	0.0785722	0.6628674	0.1708819	0.6230284	0.0048562	0.0840566	0.0265827	0.5490548	0.6487937	0.5560115	0.5611075	0.5024872	0.4946019	0.6578394	0.5941308	0.6001026	0.6242250	0.7186676	0.7019807	0.7589154	0.7328409	0.7046247	0.0818942	0.2908846	0.6487734	0.4306958	0.2675409	0.3561539	0.6653799	0.6849749	0.6806875	0.1303129	0.4860096	0.6140791	0.4994433	0.2637221	0.7203483	0.5220674	0.7166561	0.7407822	0.7434691	0.6284136	0.5187823	0.6502248	0.0484222	0.2311530	0.1576941	0.2714525	0.0042997	0.0670697	0.5523255	0.5100176	0.7149831
0.6451391	0.7155340	0.5140664	0.6516004	0.2470998	0.4857681	0.6307246	0.5140203	0.6332612	0.7252349	0.2992307	0.0352303	0.6874516	0.0388958	0.5920372	0.5376221	0.1979093	0.8468906	0.4260397	0.1019772	0.4847270	0.6114327	0.7145210	0.3064090	0.3549902	0.4319086	0.5884103	0.7246016	0.7105633	0.4341498	0.0482362	0.6452564	0.5555398	0.3516545	0.3305973	0.3353751	0.6125453	0.1864969	0.7504898	0.5704916	0.6098262	0.5555203	0.3327952	0.7435481	0.5065703	0.5320680	0.4191357	0.0982441	0.3181087	0.2841815	0.4720931	0.1910004	0.6445446	0.0958337	0.7171579	0.3729133	0.4210329	0.6428337	0.5732113	0.3142843	0.5552963	0.3191265	0.6975381	0.7411721	0.2785745	0.4650339	0.0578376	0.4347591	0.3714542	0.6317229	0.7341568	0.4544005	0.6117967	0.5844451	0.6975963	0.6553270	0.6985590	0.6633741	0.6620233	0.6029414	0.0022384	0.3730688	0.0795799	0.1312425	0.0479381	0.0151649	0.0116600	0.7272225	0.6890765	0.0353654	0.6835434	0.0573208	0.3778037	0.6754864	0.2385057	0.4493200	0.1216143	0.5295313	0.1325287	0.3712049	0.6917987	0.2265388	0.3743336	0.4225644	0.6691874	0.4054201	0.6322496	0.2531083	0.2695923	0.0421875	0.3431955	0.1431635	0.7387110	0.1006190	0.7533364	0.6937513	0.6925933	0.3330138	0.6087869	0.0124480	0.4238913	0.5237773	0.4378350	0.0145632	0.0041195	0.1049436	0.0789262	0.7081019	0.0849929	0.5424576	0.0696881	0.4491120	0.1022822	0.2051850	0.0007426	0.0001164	0.0329163	0.3258486	0.1833679	0.0554501	0.3459107	0.4583964	0.1157748	0.6733192	0.4848843	0.1120353	0.1623686	0.0426529	0.5946284	0.1191866	0.5826802	0.0081438	0.1102561	0.0357187	0.4370686	0.6955310	0.4520635	0.5019240	0.4875833	0.3840102	0.4429340	0.6094616	0.7719496	0.7694071	0.6371140	0.6325133	0.7133201	0.7418430	0.5695619	0.0937989	0.2733911	0.7147825	0.4822710	0.3400955	0.2161680	0.6389272	0.6340615	0.6658067	0.3366263	0.5169873	0.6119876	0.4864506	0.3058245	0.5940912	0.6761405	0.4469246	0.6029802	0.2700118	0.4003141	0.2362269	0.7566233	0.1623680	0.1873677	0.1747070	0.2298107	0.0262885	0.0449330	0.3349179	0.4073406	0.5967578
0.7480963	0.6661856	0.5872865	0.6960975	0.3511137	0.4807375	0.5788148	0.6329093	0.6960672	0.7130306	0.4457328	0.0032861	0.6372542	0.0284841	0.6290358	0.5910634	0.1004293	0.7555522	0.3443823	0.1220046	0.6588702	0.6907393	0.7802876	0.4059206	0.4398235	0.5862731	0.4903863	0.7151230	0.7724751	0.6277351	0.0205239	0.6769036	0.6960761	0.5002965	0.6545273	0.5042291	0.4918297	0.2696137	0.6891268	0.6926705	0.6539526	0.6391182	0.1829942	0.6550036	0.6427207	0.4112885	0.7447692	0.0884746	0.5222342	0.6068147	0.7005514	0.1084344	0.6351577	0.3174274	0.4491461	0.3557600	0.4182905	0.5979617	0.4775485	0.3937668	0.4044321	0.3833433	0.6534708	0.2583513	0.2822959	0.5056972	0.1715020	0.1526871	0.2172287	0.5766968	0.7312936	0.4220739	0.2241021	0.7024380	0.6922458	0.7032164	0.5674433	0.6473023	0.7594836	0.5900816	0.3015835	0.2915772	0.2839900	0.0290550	0.1089661	0.3788603	0.0554480	0.3750160	0.6431204	0.0348432	0.7470654	0.4838544	0.4268373	0.5696203	0.3081287	0.4392216	0.1238092	0.5770111	0.6447883	0.2761988	0.6196281	0.5344461	0.1462428	0.5268243	0.6448431	0.7737550	0.6205820	0.5225362	0.3170000	0.0855001	0.1018450	0.2771261	0.6731512	0.1726818	0.5894533	0.3670080	0.6317250	0.4773849	0.3699013	0.1926684	0.6437377	0.2284925	0.2943895	0.1557820	0.0409294	0.0968681	0.0643664	0.6205570	0.1467190	0.4696608	0.1005801	0.5308409	0.0602953	0.2551982	0.0099679	0.1235545	0.2019005	0.0556762	0.1987271	0.2292575	0.3602454	0.4015160	0.1112709	0.6556135	0.5026587	0.0261805	0.2879214	0.0354369	0.6843359	0.1070100	0.6327882	0.0203868	0.1083394	0.0304457	0.4647160	0.6099125	0.3733171	0.4123505	0.5967188	0.3804554	0.5880371	0.6261748	0.5335747	0.7299239	0.5340115	0.7624893	0.6780136	0.7220165	0.6259199	0.0741662	0.3838920	0.4577440	0.5934047	0.3136107	0.3355905	0.5240355	0.6409894	0.7020186	0.1789402	0.4496801	0.5765163	0.5945109	0.2323004	0.6745063	0.6766337	0.6162601	0.6172099	0.6409702	0.5669591	0.2853784	0.7913509	0.2676185	0.2761232	0.1931049	0.3280174	0.0267113	0.0701957	0.4922513	0.4744928	0.7037585
