rhaD	rhaS	rhaB	rhaA	rhaR	rhaT	arcA	puuR	ydeA	puuD	rpsJ	rpmC	fadJ	fadE	fadR	fadI	fadD	fadA	fadB	fadL	tpx	betB	betI	betA	betT	fabB	icd	hybA	iraM	hybF	ssb	rplC	lldD	lldR	lldP	uvrA	fabA	fabR	rpsS	ybdN	appA	rpsC	rplV	ackA	rplW	hybB	rpsQ	yccB	appY	appB	appC	hyaB	hyaC	hyaE	iscR	hyaF	hyaA	hyaD	narP	napA	narL	napB	napF	napC	napG	napD	modE	napH	ccmH	ccmE	ccmC	ccmG	flhC	ccmB	ccmF	ccmA	flhD	ccmD	nrfF	nrfB	nrfD	nrfE	nrfA	nrfG	nrfC	mdh	glpA	glpB	glpC	hybE	ygbK	flgM	ppdB	flgC	flgF	flgB	gltI	hybC	fliO	fliR	fliJ	ppdA	ycgR	hdfR	recC	flhE	flgH	fliG	flgJ	flgN	fliL	fliT	fliQ	fliS	flhB	fliF	gltK	yhjH	gltL	flhA	fliP	ygdB	flgD	flgI	fliD	fliM	hybD	ppdC	flgA	flgG	fliK	flgE	fliH	fliN	hybG	fliE	hybO	gltJ	fliI	oppD	fdnH	ydhU	cydC	ydhY	oppA	fdnG	cydD	moeB	ydhX	oppB	ydhW	fnr	moeA	ydhT	yecR	fdnI	ydhV	fdhF	ytfE	hcr	hcp	ubiC	ubiA	focA	nuoI	nuoH	norV	nuoC	dmsA	nuoM	dmsC	nuoG	nuoF	nuoJ	nuoA	nuoL	nuoE	nuoB	dmsB	nuoK	nuoN	norW	rplP	rplD	dmsD	ynfH	rplB	dcuS	ynfF	narX	ynfE	dcuC	puuA	ynfG	pflB	fumB	frdA	dcuR	frdC	frdD
0.5206314	0.4883508	0.5636586	0.5275701	0.4434247	0.5593044	0.4309385	0.0028155	0.0571309	0.3914237	0.3873533	0.3978838	0.1047204	0.0547820	0.6196996	0.1667645	0.0000830	0.2880875	0.2252825	0.0864125	0.1763730	0.1103232	0.2591880	0.5947212	0.2509964	0.0262536	0.2217903	0.1911417	0.6894581	0.0147894	0.1529627	0.2831617	0.7617301	0.0427111	0.7385169	0.1374310	0.1478832	0.7240852	0.3340556	0.5886711	0.2674832	0.0546452	0.5445115	0.5203556	0.5544835	0.1270937	0.2007120	0.5915728	0.6514811	0.5261114	0.7551953	0.3583500	0.6013437	0.3435764	0.6545103	0.4210859	0.3061707	0.1292073	0.5540483	0.0504439	0.3633856	0.4108634	0.4968084	0.4862884	0.4313349	0.1852958	0.6050216	0.7068119	0.2390356	0.3492672	0.3813034	0.1576961	0.1544652	0.3710650	0.4990083	0.6153845	0.1658299	0.5787901	0.7635188	0.8479763	0.1863381	0.8007680	0.2089847	0.6734786	0.4077212	0.5709586	0.1064714	0.1372558	0.0039772	0.1267407	0.6253064	0.2113029	0.0045736	0.3019696	0.2997914	0.1246812	0.1600398	0.0138150	0.0723007	0.1925865	0.2888349	0.3141338	0.1170554	0.7819802	0.3911436	0.4509041	0.4761579	0.0056590	0.6606558	0.1679912	0.4789657	0.0706917	0.4258158	0.0062526	0.0031536	0.0875518	0.1434716	0.1008065	0.0139586	0.5433186	0.0869690	0.0109239	0.0001142	0.1270051	0.2690051	0.7543163	0.1981174	0.3379358	0.0853455	0.2253927	0.5420872	0.1287937	0.0501283	0.2597436	0.1410264	0.3251728	0.0861781	0.0000984	0.4929315	0.0742910	0.1580474	0.6784745	0.0549366	0.1478720	0.0112830	0.2135908	0.5293707	0.5098331	0.2066065	0.1592581	0.5491941	0.4007650	0.1087996	0.2954370	0.4342281	0.5814261	0.1170671	0.2995069	0.4223432	0.6550005	0.4642388	0.3622375	0.1869138	0.2257712	0.4260886	0.2886797	0.0569399	0.6302487	0.4535950	0.0835152	0.0730746	0.0707229	0.5533132	0.4256171	0.6685050	0.2979324	0.0647458	0.3550631	0.1641881	0.4935768	0.4444693	0.5320780	0.0724414	0.0312475	0.6319200	0.6829429	0.0257749	0.2097333	0.2910014	0.6977499	0.1452865	0.6230875	0.1226293	0.1554301	0.6560714	0.7325117	0.5327503	0.2569657	0.1975078	0.6010587
0.1733904	0.2424207	0.4417904	0.6077096	0.2823104	0.4878344	0.2909084	0.0911718	0.2250764	0.4990052	0.3315115	0.6241149	0.1160323	0.1002904	0.6122305	0.4031661	0.0370868	0.5067803	0.3766140	0.0724872	0.4362101	0.0095056	0.4621094	0.4800629	0.1197416	0.2696395	0.3071525	0.3565055	0.6991764	0.0004838	0.2866056	0.4187113	0.5569117	0.0003919	0.7248834	0.3138045	0.1415119	0.6697680	0.4406934	0.6791948	0.4116531	0.1163419	0.5972975	0.3053390	0.1151407	0.2001812	0.1499362	0.8044075	0.7609573	0.4659893	0.7721468	0.1518619	0.4004915	0.1001252	0.7361858	0.3759459	0.1967300	0.2866460	0.7097989	0.3608410	0.2789042	0.3153102	0.5745782	0.2365024	0.5934171	0.3953798	0.5520667	0.6159082	0.0111338	0.3803216	0.6796887	0.3157572	0.4162813	0.5983623	0.3387668	0.5755526	0.2092742	0.3734983	0.6919050	0.8198759	0.3908417	0.6463214	0.2199540	0.7175987	0.6737579	0.2303933	0.3949667	0.4211090	0.3344954	0.2285488	0.6183041	0.7029098	0.1307434	0.1094054	0.4486774	0.1940272	0.5971457	0.1272626	0.2850125	0.0809739	0.6144959	0.4161034	0.5523700	0.4115519	0.0858413	0.6542440	0.7102746	0.1090118	0.6437734	0.4905465	0.6584132	0.0623536	0.5412309	0.2313878	0.1914593	0.2210788	0.3738842	0.1444171	0.3064457	0.5303588	0.1031348	0.0816981	0.3531987	0.3306550	0.2031927	0.6998402	0.3078462	0.2630183	0.0078398	0.3308170	0.6460087	0.0114934	0.0606880	0.3627500	0.4523192	0.6335878	0.2279003	0.2035083	0.4369211	0.1562750	0.1785670	0.6527480	0.0673070	0.2466100	0.2254233	0.0686758	0.3357906	0.5289234	0.5348051	0.2661920	0.5597154	0.5495225	0.0130909	0.2672935	0.0493515	0.7363309	0.0926347	0.3986266	0.3955916	0.6319324	0.5790736	0.2241818	0.1383686	0.3651511	0.5769586	0.5207879	0.0111879	0.6396946	0.3004383	0.0477875	0.1941738	0.0204113	0.7671890	0.4235520	0.7143439	0.4412535	0.6884034	0.4475376	0.1353225	0.7569650	0.1385759	0.3547374	0.1730691	0.1388776	0.3954169	0.0708442	0.3556438	0.4414857	0.5638249	0.2836650	0.5584783	0.3565173	0.1047388	0.2047462	0.6235424	0.7169615	0.5418350	0.5345662	0.0206036	0.5193956
0.0002197	0.0586939	0.0566601	0.0302489	0.0000993	0.4880217	0.2650640	0.0820322	0.3874313	0.5589462	0.6374250	0.7415640	0.2915957	0.1431711	0.3910007	0.5438726	0.0014798	0.5801240	0.4201217	0.0948101	0.2740930	0.0023095	0.6966443	0.2446680	0.0639733	0.3672774	0.6080444	0.2013483	0.6785573	0.0094962	0.3936437	0.5667973	0.7790275	0.0044735	0.7308639	0.3838836	0.1486922	0.6580800	0.5528716	0.4288960	0.2655947	0.1585318	0.2896785	0.5522586	0.6595822	0.1552731	0.1806214	0.5572413	0.7135364	0.4667195	0.5621222	0.3359370	0.2852290	0.2989984	0.4566506	0.7611067	0.4176116	0.5392333	0.7464217	0.3119536	0.4666318	0.2023954	0.2648974	0.4067209	0.5907978	0.4963586	0.6101581	0.5930555	0.0114036	0.2044925	0.4002492	0.3208933	0.2310666	0.4638362	0.5447861	0.5705074	0.2060053	0.4480336	0.5684473	0.7787669	0.3278040	0.6608655	0.2551573	0.7282521	0.3654295	0.3833038	0.1050539	0.3073506	0.0013861	0.1932803	0.2961912	0.2583625	0.0002832	0.0056435	0.1213745	0.0335603	0.4743294	0.1109294	0.1309991	0.1209849	0.0907928	0.2717686	0.3848508	0.7123626	0.1870961	0.4003841	0.4283900	0.0579923	0.8371675	0.0668738	0.7053327	0.0537268	0.4565248	0.0021238	0.0838266	0.0065641	0.0516570	0.0564437	0.0085279	0.4887022	0.0611315	0.0083228	0.3213108	0.0792287	0.1577108	0.6519380	0.2845559	0.1043257	0.1500601	0.0069349	0.4498805	0.1115418	0.0072140	0.4430449	0.4754221	0.2875939	0.3295524	0.0409474	0.2839589	0.0161134	0.2121183	0.6929811	0.2353455	0.1096317	0.2184402	0.0748528	0.4874484	0.4841353	0.1709944	0.2664329	0.6702365	0.7794649	0.2204316	0.4290920	0.3929249	0.5678690	0.3303047	0.3269538	0.4268180	0.6262715	0.5059842	0.3328306	0.0274734	0.2555252	0.5740535	0.2587720	0.0095393	0.6396324	0.5971845	0.1440048	0.0066519	0.1094293	0.8126432	0.4617949	0.7014669	0.5491460	0.4533424	0.3770228	0.1070468	0.5403622	0.5751475	0.1493601	0.2109256	0.3636897	0.4462289	0.3676558	0.0386748	0.2772401	0.2226336	0.5288361	0.0371164	0.3714282	0.2276761	0.1300337	0.6119630	0.7498572	0.3829027	0.3879345	0.0989393	0.7022209
0.0762285	0.1478722	0.0751358	0.2910053	0.0089594	0.6046641	0.2430128	0.0007921	0.2752074	0.4262169	0.4896430	0.4075006	0.2088872	0.0989001	0.5211822	0.4772446	0.0347327	0.3255935	0.3850686	0.0651252	0.2506732	0.0301227	0.4175674	0.5334004	0.2673767	0.4750937	0.5211794	0.3029909	0.6271940	0.0347395	0.2528217	0.4695028	0.3921182	0.0244800	0.8190496	0.3258422	0.3703189	0.6360462	0.5563149	0.6740490	0.2615163	0.0847346	0.3905970	0.4290710	0.6749263	0.1704837	0.2885383	0.6013278	0.7748083	0.3488130	0.7447248	0.3328103	0.4961352	0.2517943	0.6820389	0.3067262	0.0821984	0.1384696	0.6822625	0.5005078	0.4062010	0.1386425	0.2126890	0.4135150	0.6587006	0.1602066	0.5941502	0.7115200	0.0019339	0.1633385	0.3432858	0.4565353	0.2151626	0.2966883	0.3860743	0.6857625	0.0260158	0.4756505	0.6839920	0.7682967	0.5094408	0.4580919	0.1255188	0.8088735	0.4309998	0.0894200	0.0033363	0.2392847	0.0002120	0.3147471	0.1919628	0.2157022	0.0016953	0.2857343	0.1203973	0.0190382	0.4181975	0.0703755	0.3429910	0.0025047	0.4754177	0.2144892	0.4511371	0.4912267	0.0005022	0.4629973	0.3535853	0.2025417	0.1702560	0.0002979	0.0539796	0.1159252	0.3455426	0.0263512	0.0010021	0.3015481	0.1072234	0.1529525	0.0130038	0.1664786	0.1374921	0.0247829	0.2391909	0.0294157	0.0099537	0.3570795	0.2381257	0.1134076	0.0229673	0.2419264	0.5251285	0.1132685	0.1245248	0.2828955	0.4631808	0.0011617	0.2661057	0.0002618	0.3223766	0.1065020	0.1468462	0.5454836	0.0983642	0.5484668	0.2144316	0.0538350	0.6373708	0.1707478	0.1110719	0.1801785	0.5462207	0.6863872	0.0398043	0.5707648	0.0418310	0.5980395	0.2005250	0.4971599	0.5534790	0.6942108	0.4729521	0.1941308	0.0653170	0.3751918	0.4484856	0.4865839	0.0051606	0.6548218	0.5843870	0.0130668	0.1247295	0.0096537	0.6568920	0.6342645	0.7002399	0.4923322	0.4801980	0.3307751	0.2524927	0.4831161	0.2653423	0.3900940	0.1388236	0.2612729	0.5853678	0.3718126	0.0847322	0.3850219	0.2396178	0.4788269	0.0681711	0.4906781	0.2978822	0.4295100	0.5699439	0.6073679	0.2857998	0.7336445	0.0955966	0.7968190
0.3593656	0.0558361	0.0147037	0.3036096	0.0315379	0.3601275	0.3421777	0.0999574	0.0181203	0.4177202	0.2840185	0.3253220	0.1139647	0.0797830	0.6680493	0.2358176	0.0003940	0.2824835	0.3018643	0.0495239	0.3178775	0.0972598	0.2525929	0.5014733	0.1531816	0.4559889	0.3180942	0.1219626	0.7056492	0.0092762	0.1744141	0.1788356	0.7183803	0.0291716	0.6934854	0.2278935	0.3203566	0.5863119	0.3462373	0.4156776	0.2118086	0.0337227	0.2425637	0.7529424	0.1723561	0.0062069	0.0559214	0.7351247	0.7507371	0.6165175	0.7075356	0.4663349	0.5935231	0.0688889	0.6714973	0.4036613	0.2579032	0.4628363	0.6326584	0.3918270	0.4214381	0.3666985	0.5712167	0.5605054	0.6387000	0.4512219	0.6128400	0.5880469	0.1096374	0.3529045	0.1738390	0.0958012	0.2138563	0.4765009	0.3821526	0.6218196	0.2190450	0.3068785	0.6126632	0.7647076	0.1696928	0.5581918	0.3229497	0.6476687	0.5759622	0.3888327	0.2661697	0.1749926	0.2606371	0.0876285	0.5848540	0.3659302	0.1612951	0.2277315	0.3370321	0.1158356	0.4747257	0.0159333	0.0367849	0.0679703	0.2278155	0.3061249	0.0534957	0.5113422	0.0012643	0.4832217	0.5187349	0.0148401	0.8370705	0.1394779	0.9290306	0.0596153	0.4001411	0.0081796	0.0864484	0.1686683	0.3390631	0.2195390	0.0503368	0.5830092	0.0476912	0.0453931	0.0789173	0.2678280	0.0557695	0.6681070	0.2223212	0.4690709	0.1808969	0.1107956	0.7899998	0.3914120	0.4273916	0.2047575	0.1164788	0.5898774	0.1068461	0.0011914	0.3612640	0.1235510	0.0450893	0.5020913	0.0928111	0.4453583	0.0591199	0.1215829	0.7049416	0.5263422	0.0927426	0.1575572	0.5308817	0.4521609	0.2794229	0.1954584	0.0085273	0.3724381	0.2570922	0.2504661	0.2670661	0.5913847	0.5316284	0.3048887	0.3026915	0.4915837	0.6328519	0.4378727	0.0124935	0.5509042	0.5001028	0.0849427	0.0462643	0.2368733	0.7191230	0.5541799	0.4748239	0.2415588	0.3918236	0.2497236	0.1395299	0.6186335	0.2988837	0.1516509	0.2205720	0.0176220	0.4840973	0.0879146	0.0114074	0.0888423	0.1929765	0.3226716	0.4538226	0.4420925	0.1523088	0.3371724	0.4588488	0.3614432	0.3181169	0.3920319	0.0152904	0.5014418
0.0900584	0.0060361	0.0000006	0.0000121	0.0559086	0.6181329	0.2960948	0.0529441	0.5039130	0.5164727	0.2641830	0.6081032	0.0991284	0.1039796	0.7186200	0.3662477	0.0488305	0.4692492	0.5549043	0.1236495	0.3741579	0.1002718	0.6562258	0.3046919	0.2579911	0.5983475	0.4721085	0.4172339	0.6660244	0.0112845	0.3710201	0.6376322	0.6666370	0.0002371	0.8079281	0.4160599	0.5687896	0.4368528	0.5801173	0.6975774	0.0843625	0.2403121	0.1296973	0.4284047	0.3744613	0.0396973	0.2591921	0.6032102	0.6576129	0.6806410	0.8488500	0.2846119	0.2977643	0.2730896	0.4259856	0.2816304	0.3364500	0.1390342	0.6767281	0.0500801	0.2657762	0.1351440	0.5911607	0.4266941	0.4869406	0.4861420	0.7227157	0.7269615	0.0110367	0.7298970	0.4198397	0.5830452	0.1754930	0.5489171	0.4118674	0.4686298	0.1361727	0.4364520	0.6611656	0.6694267	0.2023296	0.6711543	0.2806239	0.8776541	0.5038787	0.4869310	0.3225894	0.3001463	0.0733103	0.3261519	0.5188387	0.1945074	0.0033291	0.0353389	0.2809256	0.1089857	0.2934557	0.2404794	0.0471463	0.0004446	0.2373814	0.1194905	0.0334765	0.7207412	0.2268775	0.6798541	0.4260855	0.1392923	0.6711676	0.0942108	0.3651642	0.0634748	0.5667608	0.0005822	0.0705763	0.0003161	0.0173895	0.1734854	0.0745597	0.4575093	0.0445404	0.0452710	0.2158050	0.3790216	0.0067552	0.5919720	0.3309678	0.1497150	0.5265410	0.1208956	0.5304491	0.0292287	0.1144853	0.4352665	0.6467105	0.4142380	0.2689523	0.0001121	0.4633845	0.2231076	0.2765237	0.6969275	0.0570177	0.2591203	0.1969611	0.0286742	0.7088175	0.3876461	0.2012925	0.1757886	0.5873437	0.6381988	0.2411946	0.3344529	0.0488563	0.7013595	0.2658939	0.6182080	0.2163648	0.6095734	0.5794405	0.3948643	0.2423897	0.2499988	0.5569763	0.2816792	0.0160958	0.7722728	0.7375956	0.1421394	0.1256005	0.1593958	0.5723764	0.6492683	0.6857492	0.5198201	0.4283470	0.4492200	0.3337227	0.4732348	0.2749490	0.3994692	0.1991355	0.2201891	0.6504742	0.2622721	0.0673665	0.2027673	0.3996299	0.4792233	0.4060417	0.6457973	0.3655981	0.4242627	0.6985730	0.5954487	0.2847800	0.5673775	0.2059545	0.7717691
0.1348296	0.1349898	0.0559976	0.1906017	0.0014161	0.4679230	0.3146903	0.0485260	0.2436716	0.3049417	0.2093342	0.4109710	0.1005006	0.0291154	0.6523322	0.2893761	0.0000591	0.4290722	0.5232938	0.1547381	0.2916757	0.0602569	0.6472707	0.3240588	0.1905316	0.1388853	0.3597383	0.1479969	0.6322529	0.0190845	0.2066636	0.5151650	0.6879805	0.0000263	0.6472607	0.2908309	0.5053362	0.6647098	0.4914768	0.7295043	0.2255251	0.1106822	0.4344276	0.4748321	0.4768532	0.0144335	0.2377518	0.6889747	0.6528202	0.3036331	0.7178767	0.1281474	0.3428880	0.0415617	0.7081498	0.3037707	0.2995370	0.3631945	0.6803452	0.0746844	0.5096743	0.1904080	0.3321956	0.6576290	0.5283228	0.2485746	0.7278458	0.6170306	0.1922302	0.4028782	0.2789305	0.3348793	0.1478783	0.5114455	0.5146201	0.5147460	0.1437329	0.4612867	0.6335488	0.7178381	0.2973745	0.6466514	0.3199612	0.6560707	0.4676135	0.3241225	0.3131471	0.2308061	0.0160022	0.0839086	0.4109157	0.4350513	0.0006562	0.0135924	0.0626531	0.0637697	0.2313529	0.0205927	0.1129026	0.0971461	0.0434598	0.2883177	0.0857555	0.6710360	0.1017044	0.5426442	0.6327986	0.0813586	0.6807936	0.2723331	0.7008727	0.1272597	0.4479142	0.0009876	0.0001491	0.0049289	0.0500597	0.0397407	0.0707905	0.3969619	0.0404859	0.0468515	0.2172255	0.0961548	0.2505947	0.7054544	0.3664472	0.1634896	0.1380222	0.0210869	0.6852790	0.0111717	0.0131730	0.1066612	0.5629096	0.3863428	0.1750189	0.0001298	0.2507011	0.1135346	0.3316525	0.5719296	0.2050155	0.0572279	0.0094966	0.1434702	0.3353443	0.2824179	0.4687093	0.1973860	0.5960223	0.7357814	0.2204410	0.4670308	0.0072627	0.3155020	0.0471113	0.2829017	0.3442808	0.6793399	0.6258892	0.3339658	0.1438012	0.2779006	0.5437130	0.3372123	0.0028972	0.3101722	0.2838592	0.1153996	0.0892576	0.0258830	0.6886503	0.6670178	0.6461517	0.4883547	0.1716670	0.4035717	0.2290693	0.3112695	0.7391875	0.2811374	0.1354540	0.1494356	0.6288745	0.3062750	0.0778828	0.5237629	0.5648874	0.5193185	0.1845604	0.4170803	0.1292163	0.2406847	0.4842912	0.6031941	0.6065011	0.6734326	0.1271434	0.5152643
0.6011161	0.3665894	0.7163961	0.4021889	0.5865531	0.4836501	0.4718607	0.0030770	0.2321360	0.4521787	0.2899285	0.6696913	0.0919750	0.1367318	0.6391671	0.3104056	0.0562106	0.3793706	0.3946417	0.0464113	0.3225335	0.0560882	0.5952523	0.2165787	0.2273552	0.2440387	0.2437261	0.3228619	0.6644085	0.0389986	0.2621489	0.5218390	0.6000270	0.0060064	0.7476490	0.2997351	0.4069241	0.6820833	0.4083443	0.6241004	0.1069971	0.0682448	0.7630580	0.5301517	0.2295380	0.1580464	0.5085513	0.6250968	0.5713430	0.3312700	0.5673273	0.4330829	0.5415265	0.0197122	0.5196454	0.3837799	0.3139837	0.1063729	0.5245244	0.0460889	0.3385568	0.0737019	0.4391804	0.7152856	0.4992871	0.3024931	0.6298728	0.7474878	0.0023045	0.2493206	0.5141402	0.3410043	0.1877286	0.4691395	0.4089426	0.3598778	0.1420635	0.6989700	0.7520691	0.7900582	0.2175461	0.5067197	0.0811775	0.6891913	0.1025361	0.7913780	0.0321067	0.2005799	0.3887665	0.4037107	0.1462315	0.0251174	0.0581008	0.0029531	0.1693250	0.0903747	0.1786193	0.0824770	0.0141454	0.2091243	0.1963048	0.0604142	0.0125121	0.8167316	0.2643069	0.3949699	0.6831380	0.3883036	0.5272430	0.3571888	0.1646919	0.0083113	0.4178343	0.0004984	0.2965466	0.0016756	0.0128308	0.0183065	0.0133082	0.5606834	0.2170782	0.0005239	0.0001797	0.3129083	0.0239409	0.5265443	0.3540004	0.0840099	0.3707550	0.0005578	0.8426980	0.1003977	0.1111353	0.2668170	0.5340850	0.2682631	0.2337564	0.0004301	0.1597319	0.1191189	0.1979260	0.6391195	0.0444691	0.3620810	0.2126101	0.0833304	0.4151481	0.4380886	0.2943930	0.1036038	0.5744833	0.6639165	0.1564462	0.1795958	0.2127371	0.3904297	0.3735618	0.5373213	0.1265730	0.4169101	0.4528205	0.3914402	0.2149890	0.3342594	0.5052495	0.4414060	0.0031302	0.6966909	0.2839612	0.0329611	0.1389898	0.1772172	0.8145922	0.3695061	0.5790543	0.3622993	0.2926007	0.3514545	0.3103017	0.5374132	0.4686413	0.1120972	0.1700744	0.1762174	0.6964465	0.3584442	0.2858695	0.2107415	0.4280949	0.4055521	0.2162391	0.5270905	0.2743366	0.4292948	0.6587210	0.5313978	0.4506532	0.4547239	0.2867483	0.6933857
0.3945927	0.2576339	0.4124727	0.1228966	0.2459415	0.3858243	0.2457213	0.1091812	0.2676521	0.6752661	0.5000345	0.4637746	0.1214262	0.1389539	0.5914323	0.4509089	0.0000774	0.4797021	0.4902404	0.0915575	0.2638758	0.0376792	0.6598977	0.3077518	0.2127847	0.2988329	0.5467283	0.3853580	0.5795007	0.0092849	0.3431980	0.5426124	0.4928104	0.0176772	0.6113297	0.4602432	0.3984278	0.6467477	0.2934230	0.4717093	0.0727346	0.1229960	0.3618076	0.4390410	0.5129955	0.7808913	0.3734229	0.7289307	0.6996309	0.3816618	0.6887502	0.2662635	0.2558824	0.1708034	0.6784492	0.6430975	0.4620386	0.2210930	0.6136408	0.2109957	0.0360589	0.4537839	0.4645965	0.4052936	0.5384066	0.7110082	0.3076361	0.5514990	0.2424145	0.4904720	0.6693053	0.4568404	0.2596231	0.4018044	0.5911243	0.6426522	0.1647686	0.4514115	0.4851327	0.6156899	0.5743953	0.7233809	0.3964762	0.6347384	0.5315175	0.0954159	0.2240661	0.4255078	0.2870943	0.6522439	0.6273942	0.4140645	0.1527776	0.3003244	0.1284590	0.1063603	0.2797529	0.7408652	0.0496582	0.0258561	0.3624365	0.2267062	0.2880178	0.6293125	0.2129151	0.5353274	0.5462756	0.0226574	0.6392717	0.2302968	0.6183066	0.0563927	0.4859377	0.0009314	0.0588648	0.1086200	0.2676347	0.0767514	0.5222695	0.6633702	0.2266028	0.1466626	0.2135690	0.3752311	0.5729268	0.8718948	0.3947961	0.2342011	0.1799403	0.0748329	0.4963638	0.1482876	0.0130352	0.1772993	0.5713526	0.6267889	0.7135461	0.3378398	0.3584249	0.2980197	0.3489688	0.7038745	0.0008930	0.1884472	0.2925130	0.0429440	0.4175988	0.4657669	0.2979404	0.2817426	0.8943764	0.6898053	0.0193550	0.6297738	0.1227792	0.3462292	0.3074805	0.6162205	0.1707220	0.3958624	0.4113144	0.4572177	0.4059920	0.4446404	0.0212646	0.3243850	0.1101775	0.6240620	0.3988668	0.0315495	0.6351089	0.2633649	0.6223743	0.5106129	0.6545106	0.1457406	0.1475873	0.3380400	0.3923882	0.2533028	0.0941537	0.4887764	0.2619663	0.3503917	0.7415578	0.7232504	0.0948075	0.4705311	0.5098152	0.4498760	0.4167127	0.5261347	0.2793352	0.2343230	0.8111841	0.5754826	0.3665792	0.7765940	0.3332404	0.5574746
0.6917912	0.5449659	0.6403152	0.2714651	0.5577122	0.1558073	0.2911270	0.1449802	0.2526332	0.4789052	0.5404926	0.4795534	0.1781438	0.2243369	0.6107689	0.4155056	0.0580212	0.3996646	0.4086156	0.0598585	0.2951186	0.0410405	0.5687053	0.4979194	0.2112753	0.2734002	0.3985967	0.1334087	0.6339015	0.0339891	0.2693063	0.4146355	0.7114608	0.0091858	0.3679566	0.3448384	0.6222479	0.6863147	0.4653934	0.5624282	0.2103403	0.1725754	0.2817141	0.5179380	0.4280599	0.1859503	0.1988635	0.6867630	0.5852137	0.3585288	0.5351592	0.1527024	0.5777333	0.2261475	0.6568672	0.3417581	0.0794272	0.3051732	0.6674738	0.3405108	0.5677174	0.4999385	0.4743260	0.5813641	0.7003226	0.3774083	0.6346769	0.6605725	0.0020089	0.0870700	0.3680212	0.4858813	0.1509560	0.2466674	0.1764027	0.4999167	0.0123667	0.3174935	0.7064941	0.6907828	0.1306803	0.5668167	0.3594247	0.7544175	0.2083107	0.5355454	0.2223479	0.2220755	0.0405626	0.2390222	0.0432671	0.0149924	0.1652028	0.0006389	0.0186766	0.1794150	0.2060687	0.0388383	0.0007383	0.2279817	0.0051806	0.0265613	0.0253995	0.6614630	0.0010576	0.4508672	0.2896108	0.3955196	0.3455565	0.2986443	0.0221708	0.0022490	0.0219381	0.0000654	0.0601211	0.2103559	0.0008392	0.0701493	0.0005406	0.2061165	0.3872804	0.0344165	0.0002280	0.1192836	0.0008271	0.4089062	0.3272794	0.0846124	0.0002551	0.0210367	0.5610229	0.0008551	0.0091753	0.1673810	0.4416361	0.0381368	0.2082353	0.0001456	0.2689586	0.1095181	0.1776551	0.8462833	0.2645648	0.0918240	0.3853026	0.1313651	0.3252668	0.5220645	0.0847733	0.2003005	0.6361923	0.5671040	0.1219597	0.1563761	0.0001899	0.5041986	0.1516343	0.2403924	0.5026363	0.5989123	0.6613660	0.1707403	0.1709239	0.4376239	0.6730173	0.2564727	0.0237950	0.7355368	0.3213701	0.0841123	0.0890493	0.0314040	0.8025537	0.6354958	0.6465761	0.5631686	0.1327949	0.2830646	0.0514771	0.5342093	0.3036863	0.2819784	0.1822359	0.3884339	0.6708407	0.4190734	0.4095687	0.0322814	0.5679666	0.1614530	0.5060344	0.6065458	0.2013097	0.2286441	0.5748851	0.5659749	0.3243192	0.2544345	0.1051156	0.6474915
