nrfD	narP	ydhT	ydhX	ydhU	narL	ydhV	ydhW	ydhY	fdnG	fdnI	fdnH	hcr	ytfE	fdhF	hcp	yoaG	yeaR	nsrR	nrfC	nrfB	nrfA	nrfF	nrfE	nrfG	flhD	ccmE	ccmF	ccmH	flhC	ccmC	ccmB	ccmA	ccmD	modE	ccmG	napH	napF	napB	napC	napD	napG	napA	iscR	fnr	yecR	fliY	fliZ	fliA	norW	hyaA	hyaC	hyaD	norV	norR	dmsB	hyaB	appY	hyaE	hyaF	dmsA	dmsC	glpA	glpB	glpC	ppdB	fliR	gltL	flhA	flgG	fliN	fliQ	fliL	flgH	fliI	yhjH	fliK	hdfR	dcuS	ycgR	flgD	pheM	fliD	flgI	fliP	gltI	flgB	ppdC	gltJ	ygbK	flgC	fliO	dmsD	ygbA	ppdA	ynfG	ygdB	flgM	flgJ	flgE	flgN	fliG	fliH	flhB	flgF	fliF	flgA	fliE	fliJ	ynfE	fliT	ynfH	fliM	rplT	ynfF	gltK	narX	fliS	recC	flhE	nikB	nikR	nikE	nikD	nikA	nikC	frdA	aspA	moaB	moaA	lrhA	cydC	moaE	cueR	moaC	moaD	hydN	frdD	dcuR	frdC	frdB	dcuB	fumB	cydD	dcuA	qseB	moeB	moeA	nirD	nirC	cysG	nirB	mdh	hmp	hypF	glpR	adhE	hycD	narK	hypD	hycG	fhlA	hycB	hycE	hycA	hypC	hycI	hypB	hycH	hypE	hycC	hycF	hyfC	hyfE	hypA	hyfF	hyfR	focB	hyfD	hyfA	hyfG	hyfJ	hyfI	hyfH	hyfB	aceF	ubiA	aceE	ubiC	mglB	scpA	cueO	rybB	yqjI	rpsI	xdhA	rffE	rffD	ydeJ	tadA
0.0000038	0.7000334	0.3806971	0.4321904	0.0781430	0.5297961	0.4940802	0.5535100	0.0979624	0.0665475	0.1238797	0.1991460	0.4053990	0.4549694	0.6390732	0.5282371	0.5289751	0.0395896	0.5291030	0.1377454	0.7854680	0.4159439	0.4127415	0.0304602	0.6145806	0.0556174	0.7432899	0.1134068	0.2174403	0.7300118	0.5278218	0.5511623	0.6279128	0.6250550	0.5089051	0.0934986	0.1981664	0.5216429	0.1563970	0.0380979	0.2051907	0.4191918	0.6663380	0.6165529	0.4391920	0.7641372	0.6247678	0.2013343	0.0748186	0.1028946	0.4344301	0.4661981	0.0694415	0.2600049	0.2349640	0.4874688	0.7240502	0.8287027	0.0204101	0.3807379	0.2576728	0.6599012	0.0804056	0.2252489	0.1953864	0.7442595	0.5803339	0.4384453	0.6649552	0.1202192	0.7150088	0.3677238	0.3540014	0.3110195	0.2648519	0.0005325	0.4943868	0.5124990	0.0002227	0.0907944	0.6240422	0.4524450	0.1543660	0.3471339	0.5074729	0.1371732	0.0000696	0.3357869	0.5902962	0.3624917	0.0636518	0.4388007	0.2427755	0.0529167	0.2830705	0.3697187	0.4282789	0.1795282	0.6518272	0.4824478	0.3972925	0.2702291	0.3292182	0.3339481	0.2560749	0.2378885	0.6224535	0.3192370	0.4502574	0.4919397	0.4563861	0.2509621	0.0214889	0.0892283	0.6706267	0.0448319	0.5770920	0.5639200	0.0259730	0.2040541	0.1935868	0.2855466	0.1491584	0.1330089	0.5057951	0.3897272	0.0038351	0.2786926	0.4045140	0.3258954	0.4000940	0.5396122	0.0656702	0.3890489	0.1854937	0.4967430	0.3748303	0.5485509	0.2948013	0.3767555	0.6922494	0.3818338	0.4209895	0.6654143	0.0678901	0.7321622	0.4159991	0.4695471	0.7377123	0.2633049	0.5782888	0.7896575	0.6021369	0.3730393	0.4972316	0.5925668	0.1314781	0.3578885	0.7185168	0.3750468	0.1560165	0.3242211	0.3268298	0.1330644	0.4511831	0.4686532	0.0006414	0.6002664	0.1269420	0.2116787	0.0346013	0.4971583	0.5030723	0.3996025	0.4680792	0.0748668	0.1709789	0.3402800	0.1620672	0.4619844	0.0724139	0.6595679	0.3929045	0.5458037	0.5608594	0.4322640	0.0009193	0.1879572	0.0062746	0.0051362	0.6176110	0.4257763	0.4066205	0.3255594	0.2267041	0.5485991	0.4243678	0.5061170	0.5232875	0.2302431
0.1540545	0.6948749	0.3151713	0.2888060	0.0090937	0.5140460	0.4820153	0.4240588	0.5007354	0.1513860	0.5359655	0.3527435	0.3608470	0.4930489	0.4547908	0.5481745	0.7285028	0.2495564	0.6406374	0.1207063	0.5639763	0.4400303	0.4972572	0.2581524	0.5484553	0.3430922	0.5747163	0.3058182	0.2113177	0.4977337	0.3825293	0.7587044	0.5000716	0.7104847	0.7544828	0.3662575	0.5501112	0.5300303	0.1529565	0.1931181	0.3684582	0.0247049	0.5776821	0.5510580	0.7050701	0.7010074	0.5144366	0.2145799	0.2314970	0.0781827	0.5360539	0.6106707	0.3724861	0.2486771	0.3457958	0.1155085	0.6887365	0.7022115	0.2223202	0.2327273	0.1076939	0.5027705	0.3344663	0.2073182	0.5728641	0.5844343	0.4778701	0.5663553	0.4944441	0.2078955	0.5627688	0.5302836	0.5885613	0.3628959	0.6271049	0.2731104	0.6457530	0.7160395	0.0567486	0.7155348	0.6363705	0.2469562	0.2318204	0.4670616	0.6145537	0.2239660	0.2633576	0.4769210	0.5554955	0.3825841	0.2165917	0.6247785	0.4638346	0.0384533	0.2937788	0.6213401	0.4374476	0.5208825	0.7825241	0.5997787	0.6561563	0.4201194	0.2805986	0.1954676	0.5598528	0.6969191	0.7863455	0.3669759	0.6113114	0.5828922	0.6765580	0.2809478	0.3763615	0.0486755	0.4761667	0.6142940	0.2394049	0.5602809	0.5608618	0.2579209	0.6758238	0.2474610	0.0022440	0.4814129	0.4565944	0.4055642	0.0001430	0.1433934	0.5626638	0.3159885	0.3713201	0.6320076	0.4625882	0.6870430	0.0509896	0.3153173	0.0840273	0.4918402	0.7969624	0.1931490	0.5580347	0.3363692	0.2644009	0.5424380	0.0896273	0.5415175	0.4749152	0.3129230	0.6542371	0.3704040	0.5943439	0.7208329	0.1097531	0.3268791	0.4870244	0.6257969	0.3615921	0.3530389	0.5670459	0.3514859	0.3089475	0.2901957	0.3013065	0.0907746	0.4485508	0.3263853	0.2467649	0.4423031	0.0921946	0.1148067	0.0186112	0.5888333	0.6456640	0.4123130	0.3808104	0.1248946	0.2557036	0.3618363	0.2332960	0.5220562	0.0478091	0.5230586	0.0749146	0.2726941	0.1738845	0.1979367	0.0225005	0.3028008	0.0061420	0.2046233	0.5870961	0.5277418	0.2523248	0.6010968	0.1865987	0.5729865	0.2857170	0.2985166	0.6821760	0.2047505
0.1055004	0.2511435	0.2845564	0.8074120	0.0444881	0.5340993	0.6693895	0.6989873	0.5325069	0.6195312	0.3450119	0.6213092	0.4550552	0.3720717	0.4064771	0.7384980	0.5936034	0.2693704	0.6050868	0.0036448	0.6253350	0.6756951	0.5998155	0.1042007	0.7059622	0.2298489	0.7315188	0.1838421	0.1638186	0.6394832	0.2341715	0.8093426	0.6397676	0.5503245	0.7570788	0.6251499	0.5511606	0.4675539	0.1883921	0.0902763	0.5709351	0.0297509	0.5411432	0.7797567	0.4732871	0.6361892	0.5353547	0.3708897	0.2708588	0.5678036	0.7198782	0.6806256	0.0002775	0.3856903	0.3554325	0.4643176	0.7493970	0.5545830	0.6283165	0.1949535	0.2378204	0.6172845	0.1702151	0.2630406	0.5421810	0.7573540	0.4877164	0.4216980	0.5000485	0.4437623	0.6008994	0.2801053	0.5871786	0.3744733	0.5247136	0.2593260	0.6776498	0.5684949	0.1813451	0.6917714	0.8121197	0.2904813	0.3340191	0.5377889	0.6229617	0.3251434	0.1083386	0.7901931	0.6516313	0.5218967	0.2647698	0.4647542	0.2859548	0.0001538	0.4163040	0.6338372	0.4334616	0.5725140	0.6434201	0.6672957	0.6624912	0.3398427	0.3355254	0.3178053	0.3711752	0.6368782	0.5528624	0.4922655	0.4739269	0.4201644	0.4332634	0.0136983	0.3228350	0.0001539	0.6081872	0.5687897	0.5607555	0.6106216	0.6147391	0.3272762	0.4529260	0.2062428	0.0771941	0.3405428	0.2685452	0.4096227	0.0004053	0.1758011	0.5657175	0.5012970	0.6994248	0.5933726	0.1450361	0.4200445	0.2798183	0.3516206	0.4183966	0.2365614	0.3045451	0.1831891	0.7233990	0.5382857	0.2020744	0.5706373	0.0110531	0.6492534	0.5810571	0.3212760	0.6725180	0.1870491	0.5380229	0.7130818	0.2442790	0.3587108	0.4586564	0.4241632	0.0000308	0.4993961	0.6703384	0.2744634	0.1875914	0.4348092	0.2070860	0.0529587	0.7284277	0.0320391	0.0001769	0.4975802	0.3223593	0.2048653	0.0290027	0.4860154	0.2441041	0.4037168	0.3010912	0.0325229	0.2094039	0.3210593	0.3534421	0.6044796	0.0689445	0.6508621	0.2177074	0.2494927	0.5604785	0.4577631	0.0128563	0.3128888	0.0176403	0.0170443	0.5815140	0.2363645	0.3656981	0.4520389	0.1619990	0.5740482	0.1474610	0.2005285	0.6123794	0.1670537
0.3392299	0.4201833	0.0245871	0.5467355	0.1366415	0.4345802	0.5390438	0.5490565	0.6404328	0.4587841	0.4422098	0.4482422	0.6136780	0.3016168	0.3308666	0.4488809	0.5879883	0.1841253	0.6150664	0.2093642	0.4911443	0.3361840	0.1878780	0.1526201	0.3520099	0.0005397	0.7772234	0.0121388	0.2408308	0.6793781	0.5064580	0.6705312	0.5688469	0.1798697	0.6587534	0.3555025	0.3896967	0.2978448	0.0013125	0.1954325	0.4261164	0.1490295	0.6927403	0.6514572	0.5602993	0.6180783	0.4215479	0.0001350	0.0351392	0.1065336	0.4004563	0.7128941	0.0050009	0.2730333	0.2919290	0.3883207	0.5181901	0.7245742	0.5298555	0.2529702	0.0230626	0.2706176	0.0003688	0.1890096	0.0107995	0.0000345	0.1944165	0.6379937	0.3867750	0.0017150	0.6804242	0.1586158	0.0003056	0.3507222	0.3177381	0.3194989	0.3314692	0.6578784	0.1905730	0.0006896	0.5699946	0.2622273	0.1400498	0.3651443	0.2953974	0.1122647	0.2293722	0.4372634	0.4419873	0.3079439	0.0005322	0.0073024	0.3990701	0.0541050	0.2818070	0.5640901	0.3075950	0.0219313	0.5634187	0.3309805	0.4493674	0.1930820	0.4951725	0.3665420	0.5209024	0.2565965	0.2196561	0.5159540	0.2191456	0.7098973	0.5054835	0.2519673	0.0005964	0.0484312	0.5026889	0.0063944	0.3336944	0.5975993	0.1973869	0.3160414	0.2561460	0.4075111	0.1751032	0.1415311	0.4557608	0.3510522	0.0000475	0.1696798	0.4500885	0.4629653	0.6890793	0.7330657	0.4723049	0.6296077	0.0332681	0.3993727	0.0399209	0.3639688	0.4698494	0.0582324	0.6290147	0.3614027	0.1946471	0.5751980	0.2555200	0.5961589	0.6617712	0.3736773	0.7486810	0.1447437	0.6478365	0.5633563	0.3277277	0.2380305	0.5571136	0.6757117	0.2065176	0.4286813	0.6120957	0.3990933	0.4866375	0.2245002	0.3144855	0.0578799	0.5084457	0.2190488	0.0000876	0.5638438	0.1898049	0.1988847	0.0332100	0.6383868	0.0989798	0.1628709	0.1841378	0.2328684	0.1590020	0.2394107	0.0518277	0.3992718	0.1749487	0.5676307	0.1444872	0.3321359	0.3062695	0.3160431	0.0121962	0.3878846	0.0080304	0.1090192	0.5371294	0.5723750	0.4517871	0.5068692	0.2010268	0.6067158	0.2750618	0.2961167	0.6811534	0.2866873
0.0159394	0.7173817	0.3417422	0.3422988	0.0637574	0.4846422	0.6406632	0.6218696	0.5764993	0.0695075	0.3744683	0.2432443	0.2606800	0.6090319	0.5935629	0.5560122	0.5652925	0.1809597	0.6424050	0.0031021	0.2385870	0.3742502	0.3049377	0.1211841	0.4860654	0.1597414	0.6176165	0.0575658	0.0612944	0.3209822	0.3773752	0.4736206	0.5141553	0.4403912	0.5157684	0.1403491	0.5977540	0.6271486	0.0188805	0.1913806	0.3183455	0.0298188	0.6656481	0.6962183	0.5830775	0.7333812	0.5779607	0.3038504	0.2284524	0.1174004	0.3021972	0.6727503	0.1110842	0.2996459	0.1737224	0.4430769	0.4899040	0.7708412	0.2781499	0.3251655	0.0910841	0.5239184	0.1444340	0.4446991	0.4111676	0.4612303	0.3424644	0.4545488	0.6131097	0.0201989	0.6057565	0.0323659	0.2215405	0.2004583	0.3243735	0.0704739	0.5962504	0.6863845	0.3774832	0.2602551	0.6395067	0.1694911	0.1954209	0.6320608	0.3005457	0.0007298	0.2755665	0.2521307	0.2800272	0.3345583	0.1177352	0.3192467	0.3926345	0.0232639	0.2969501	0.6001568	0.2836111	0.1471652	0.7402008	0.6809982	0.4831662	0.1720941	0.2217132	0.1383983	0.2012387	0.2979930	0.3526556	0.3003875	0.5323325	0.3875669	0.6027883	0.3458723	0.3365314	0.0743825	0.6471216	0.2012580	0.4609069	0.2945599	0.4668045	0.2650704	0.4573555	0.7870475	0.1008331	0.0691679	0.4623649	0.2404090	0.0016110	0.3822168	0.4969364	0.2356198	0.5652558	0.5812061	0.3515947	0.6313040	0.0276171	0.3481197	0.0958503	0.5779702	0.4444908	0.5301350	0.6449482	0.6541339	0.2371081	0.4637175	0.0322684	0.2839502	0.4533764	0.3350949	0.6613200	0.2031293	0.7176299	0.6941122	0.2341011	0.3249423	0.3251119	0.6980409	0.1735094	0.3840857	0.6309050	0.3818825	0.1629261	0.3104809	0.6975262	0.3673220	0.5683292	0.3677092	0.1055145	0.4593163	0.0602486	0.1669531	0.1812351	0.3250238	0.7446956	0.4282377	0.1778235	0.2794128	0.2859599	0.2772651	0.2417995	0.2933447	0.0886115	0.5336880	0.1604031	0.3587484	0.5615923	0.6369965	0.0044310	0.3035580	0.0030110	0.1762347	0.5719907	0.4038300	0.3132718	0.5109123	0.0485125	0.5420167	0.3111536	0.2346499	0.6383576	0.3093787
0.2947038	0.5930782	0.5229430	0.5822384	0.0157441	0.3045473	0.4670116	0.5510496	0.3685365	0.1900521	0.2034569	0.2496365	0.6474624	0.3477860	0.6826183	0.5610068	0.6129641	0.4292457	0.4363292	0.1440316	0.6590877	0.5029556	0.0003992	0.1405401	0.4225160	0.0002162	0.5383451	0.2245647	0.1360354	0.6971141	0.5995957	0.6721439	0.4859994	0.0854675	0.6961520	0.1677229	0.5734248	0.3379112	0.2582687	0.3719794	0.6800891	0.1383608	0.7831543	0.6460228	0.7783965	0.8775164	0.5802850	0.0000000	0.0957262	0.3634923	0.6337531	0.7459551	0.1914967	0.2955296	0.4172249	0.4651245	0.5602620	0.7008820	0.2789351	0.4538069	0.0164186	0.7891643	0.2823780	0.4220941	0.3776097	0.0276304	0.2060818	0.6843301	0.3951284	0.0060972	0.7576241	0.0002761	0.0954095	0.3442112	0.5118408	0.0001661	0.4497516	0.6595562	0.1206031	0.2913092	0.7036387	0.2669419	0.0001481	0.4038986	0.3618098	0.0026249	0.0008915	0.4216026	0.6568599	0.4177817	0.1006283	0.0158897	0.5519454	0.1418484	0.3028737	0.6388082	0.2676192	0.1567602	0.3420352	0.2436453	0.5668196	0.1989646	0.3584765	0.3128516	0.1726434	0.2983363	0.5681480	0.5770524	0.2367331	0.7246753	0.5005657	0.3284122	0.0009473	0.0003395	0.8190853	0.0000173	0.6591859	0.4488569	0.1991968	0.4320966	0.5174553	0.2664088	0.1346727	0.1892633	0.4365413	0.5317593	0.0000823	0.3679430	0.5151924	0.4434878	0.6438935	0.6185540	0.1281315	0.6350387	0.1817784	0.5165607	0.5094692	0.5556903	0.6189937	0.3945801	0.6610837	0.5551043	0.4659483	0.4018477	0.1707146	0.6785502	0.3183786	0.2126777	0.6759186	0.0398403	0.6605128	0.7078671	0.6009187	0.2093825	0.5375221	0.6296714	0.2019279	0.5153382	0.6683068	0.4816302	0.3848699	0.4768166	0.5163985	0.0138849	0.7185520	0.4139085	0.0000287	0.6788345	0.1546559	0.2806521	0.0608643	0.6626072	0.6893737	0.2194373	0.1203346	0.4516762	0.1943274	0.2946807	0.1321019	0.3159555	0.0518161	0.3640409	0.0174047	0.4840781	0.4460802	0.5470779	0.0004854	0.5915959	0.0086734	0.1630413	0.6118361	0.5297073	0.5931415	0.5783997	0.1440644	0.6532357	0.3987752	0.5632779	0.5662023	0.4012894
0.2653935	0.6506506	0.1689947	0.2831529	0.0854090	0.5956097	0.5077351	0.4299085	0.5944228	0.1034554	0.3555785	0.2314074	0.6990100	0.3931327	0.4390727	0.5984562	0.7112483	0.1618058	0.8876464	0.2071907	0.6518003	0.5682174	0.4289807	0.4237035	0.5173112	0.2649340	0.5928590	0.3764390	0.0466565	0.7041147	0.2350042	0.7384268	0.4777197	0.8878884	0.6923057	0.2456185	0.4107127	0.0946332	0.0170038	0.0639364	0.3375620	0.0004519	0.8713713	0.7070673	0.4142005	0.6901521	0.3253109	0.0611399	0.1474173	0.1465318	0.5596491	0.5901172	0.0075555	0.2813679	0.3452960	0.5701520	0.6024595	0.7002860	0.3013622	0.4524109	0.1977476	0.7588630	0.1400072	0.4554807	0.1808121	0.7507452	0.5457122	0.5597451	0.4920373	0.3492625	0.6394580	0.3094716	0.7220330	0.3057202	0.4525970	0.1385522	0.6471684	0.6902900	0.0854080	0.4971974	0.8362868	0.3273822	0.1494773	0.5247218	0.7832124	0.2009746	0.0039371	0.6783608	0.4704843	0.4667120	0.1831759	0.5663259	0.5741775	0.0431146	0.4626669	0.5786310	0.3019854	0.2721936	0.8215884	0.7746638	0.6473690	0.3498723	0.4998320	0.2181352	0.4102857	0.5635943	0.6977404	0.3581826	0.6295751	0.2464311	0.4799718	0.1124253	0.1519832	0.1025707	0.6254017	0.7248615	0.6452299	0.4890906	0.6535127	0.3464759	0.3219521	0.1915030	0.1061369	0.0904418	0.0988904	0.2567997	0.0001338	0.3403235	0.4668687	0.3083575	0.7686505	0.6128730	0.5745140	0.5270649	0.3335621	0.3565404	0.0719465	0.4998762	0.5650299	0.3680589	0.7136129	0.2608315	0.2831472	0.6325767	0.2505919	0.5958970	0.6173156	0.4474925	0.6150398	0.1830820	0.6379577	0.5988144	0.2143287	0.4629777	0.5136320	0.7020497	0.3634753	0.4651833	0.5587488	0.6456987	0.2924393	0.2097398	0.3123465	0.1999998	0.5710022	0.1667335	0.1970736	0.6155090	0.2539244	0.2254312	0.0598673	0.6026448	0.6998715	0.1202129	0.0263641	0.1887140	0.1313926	0.1953057	0.1255394	0.4125128	0.2009961	0.4806291	0.0009520	0.2086977	0.2755442	0.3680646	0.0034644	0.2936796	0.0183879	0.0338514	0.6306216	0.3707932	0.3056343	0.4315070	0.1153803	0.5350668	0.1454595	0.2785850	0.4634713	0.1700728
0.0292197	0.4519374	0.2442825	0.4920063	0.2320413	0.4695311	0.6754379	0.5197503	0.5063660	0.2366400	0.2944742	0.4428680	0.6148998	0.3161837	0.3611503	0.6151997	0.4127580	0.0000437	0.7589139	0.1743770	0.5441028	0.3041633	0.2080885	0.4082875	0.6562884	0.0582080	0.6448351	0.3395849	0.0006055	0.7157099	0.5037010	0.5511019	0.7885975	0.4841047	0.5997026	0.3762971	0.1846966	0.4037832	0.5256983	0.2087799	0.6230945	0.2345170	0.6957689	0.6444339	0.6241388	0.6578442	0.5423813	0.0525559	0.0551233	0.5245972	0.3931919	0.6057704	0.1385697	0.1930804	0.3705410	0.4048532	0.4903727	0.6933189	0.4543684	0.2522537	0.1434278	0.6717706	0.2789911	0.2492699	0.2398727	0.7251522	0.5337347	0.7803780	0.6870215	0.1131769	0.7239206	0.0215359	0.1253635	0.3696294	0.3097766	0.0014530	0.5715331	0.6128649	0.0046479	0.3595950	0.7498715	0.2504456	0.0961459	0.4931693	0.5590911	0.0152334	0.1215591	0.4490162	0.6197666	0.3583483	0.1174733	0.3543669	0.3175106	0.0209252	0.7271531	0.5300716	0.4950113	0.3368978	0.6327985	0.5206577	0.4399877	0.2824754	0.2259482	0.1916263	0.3704036	0.2109658	0.3357261	0.2819047	0.6804336	0.6616365	0.4383561	0.1260559	0.0925839	0.0055357	0.5241778	0.2125134	0.4223242	0.5496416	0.2736599	0.4174548	0.4128289	0.3119282	0.0015061	0.3168497	0.4831741	0.1713014	0.0000058	0.1617918	0.3691766	0.4534070	0.3394193	0.5767470	0.3367137	0.6273666	0.1452110	0.3639394	0.3263512	0.4857067	0.4388451	0.3072347	0.6261041	0.2910990	0.2088461	0.7852584	0.0050878	0.7583194	0.3769613	0.3491580	0.7000209	0.6192814	0.7114436	0.6969397	0.3965274	0.1969623	0.4263647	0.6355775	0.1505936	0.3072218	0.7601576	0.3990380	0.2802196	0.2431557	0.5414412	0.0734011	0.5213687	0.0977346	0.1255248	0.5115339	0.0189144	0.2681840	0.1084764	0.6461398	0.1459300	0.4572988	0.1267277	0.3005102	0.0635793	0.2178612	0.1158429	0.3173861	0.0014688	0.3592661	0.0039624	0.2104088	0.4208917	0.5208315	0.0000660	0.3691766	0.0013538	0.1116820	0.6001149	0.4211576	0.3177678	0.4830746	0.0409054	0.5123191	0.2166689	0.2989509	0.5268947	0.1810823
0.3129075	0.7199029	0.0074312	0.2857401	0.0125838	0.5706985	0.4476812	0.5664207	0.0557158	0.2387522	0.3658443	0.3109114	0.6415089	0.4580583	0.3217434	0.4909234	0.5244055	0.0000914	0.6965036	0.0001922	0.7061332	0.4149940	0.0544848	0.5042050	0.4767252	0.0000304	0.5528234	0.0000758	0.1129352	0.6982517	0.5701014	0.4819672	0.6977604	0.3264910	0.6921101	0.1778330	0.6604177	0.3109857	0.1668353	0.1611488	0.1810721	0.0424779	0.6167653	0.4745574	0.5566969	0.4962887	0.3544968	0.0000295	0.1798874	0.1176837	0.2472547	0.6385172	0.0055321	0.2160879	0.2073443	0.3449512	0.5108138	0.5104474	0.2875932	0.2619474	0.1760479	0.6137554	0.0000186	0.3452754	0.1077243	0.0009676	0.4655029	0.4530897	0.4440521	0.0034389	0.6813103	0.0006227	0.0561943	0.3124021	0.6597126	0.1071756	0.4192966	0.5913880	0.0616311	0.0004109	0.8251317	0.3516645	0.0003822	0.6506814	0.0998891	0.0005815	0.3114402	0.3345095	0.3558102	0.6488446	0.2996896	0.2163569	0.3161119	0.0164167	0.2450764	0.6565972	0.5584416	0.2546328	0.5566297	0.3392857	0.3938461	0.1627955	0.1134033	0.2189177	0.2142192	0.4199133	0.5618031	0.2959161	0.2252232	0.5192115	0.6490725	0.3758868	0.1509841	0.1147060	0.4816098	0.0381368	0.5483056	0.5602829	0.0097336	0.2558171	0.7142455	0.0858298	0.1227879	0.2147324	0.3970512	0.4631779	0.2074054	0.1655759	0.6760209	0.2474360	0.2624805	0.6405484	0.3950198	0.7297671	0.0808151	0.4898262	0.2952621	0.5455609	0.2621481	0.0254101	0.5202090	0.3384999	0.1868073	0.6691267	0.0026858	0.6518770	0.4559880	0.4453160	0.5913740	0.2820893	0.6394041	0.5769581	0.4252609	0.3623516	0.5073125	0.7481256	0.0664016	0.4181398	0.6746277	0.4085999	0.3014421	0.4959117	0.3630582	0.1127764	0.4309537	0.2940999	0.1479630	0.5053641	0.2419376	0.4234008	0.0619327	0.5146094	0.4586297	0.2425436	0.3055974	0.2735563	0.5378887	0.2654263	0.5960229	0.4042267	0.0918723	0.8311745	0.2279834	0.6188107	0.6907879	0.6823234	0.0552046	0.3255454	0.0066152	0.1467489	0.6425081	0.5373145	0.3572495	0.3037287	0.2097733	0.6890106	0.1504253	0.1941649	0.5463140	0.2261988
0.0939366	0.5799104	0.5270711	0.5267207	0.0182587	0.5731886	0.5242829	0.5350234	0.2336668	0.1998365	0.4712499	0.3338613	0.3294483	0.6039176	0.3221283	0.5387112	0.7015758	0.1227525	0.6862290	0.0002263	0.6092505	0.3358503	0.0003043	0.0013851	0.4380262	0.0018602	0.6651900	0.0188921	0.0641875	0.5590218	0.4333405	0.6981975	0.5394942	0.2305098	0.6467792	0.1386334	0.7689813	0.2760122	0.0965150	0.0573200	0.5548685	0.0007628	0.6750748	0.5430139	0.6337374	0.6622967	0.1124843	0.0064383	0.0311957	0.1887064	0.4663093	0.8342535	0.0041551	0.2623182	0.3660217	0.3376478	0.5614266	0.6354826	0.1562686	0.1665367	0.1583936	0.6893666	0.1415900	0.4429339	0.1343229	0.0119320	0.2249339	0.4796406	0.4606480	0.0088182	0.4691885	0.0026120	0.0007535	0.2698669	0.2654218	0.3218380	0.3572881	0.6823701	0.1142230	0.0003885	0.6117290	0.2783884	0.0025645	0.4267877	0.3414392	0.0000027	0.2523425	0.4453697	0.4276971	0.2755551	0.0018010	0.0349864	0.5284462	0.0001157	0.7282973	0.6940835	0.5726700	0.0209098	0.5881822	0.2856956	0.4170582	0.1074879	0.4559423	0.3364416	0.6404032	0.4527487	0.2629619	0.3622765	0.2871919	0.6539104	0.6592348	0.0130398	0.2728592	0.0001337	0.4134850	0.0000078	0.4020504	0.5067231	0.0003172	0.6571844	0.5365036	0.5872858	0.0005034	0.1888578	0.4540971	0.4031675	0.0008124	0.1905530	0.6546340	0.4833470	0.7473675	0.5178309	0.3466380	0.4252372	0.3293116	0.3931063	0.1875730	0.4925773	0.4536535	0.3765187	0.6133139	0.3004625	0.1544646	0.5240964	0.3321695	0.7992894	0.4959110	0.3131586	0.6136108	0.1417269	0.6697920	0.7086017	0.5157627	0.2237815	0.5647556	0.4863759	0.3819258	0.3989840	0.5535173	0.1009929	0.3462682	0.1745506	0.3699881	0.2422802	0.6270889	0.3910399	0.1383751	0.5642230	0.0963972	0.1180315	0.0046229	0.5117549	0.4726422	0.2456782	0.0975830	0.0778991	0.4115108	0.3803229	0.3389866	0.6232299	0.0359301	0.4284161	0.2263415	0.5987473	0.2765568	0.5038750	0.0008750	0.4127393	0.0011225	0.1221200	0.7277464	0.5342980	0.3581177	0.5346981	0.0490646	0.6621514	0.2355236	0.2674463	0.6979442	0.2930171
